353,9,Gemini VII,Success,62,19:30:00,4/12/1965,NASA,
354,25,Cosmos 99,Success,73,8:10:00,10/12/1965,RVSN USSR,
355,9,Gemini VI-A,Success,62,13:37:00,15/12/1965,NASA,
356,25,Cosmos 100,Success,75,2:20:00,17/12/1965,RVSN USSR,
357,32,Cosmos 101,Success,21,6:14:00,21/12/1965,RVSN USSR,
358,48,"LES 3 & 4, OV2-3, OSCAR-4",Partial Failure,67,14:00:00,21/12/1965,Martin Marietta,
359,25,Cosmos 102,Success,74,22:24:00,27/12/1965,RVSN USSR,
360,27,Cosmos 103,Success,20,12:30:00,28/12/1965,RVSN USSR,
361,32,DS-K40 #1,Failure,21,0:00:00,28/12/1965,RVSN USSR,
362,25,Cosmos 104,Partial Failure,73,8:20:00,7/01/1966,RVSN USSR,
363,49,KH-7 Gambit 4024,Success,14,20:10:00,19/01/1966,General Dynamics,
364,25,Cosmos 105,Success,73,8:30:00,22/01/1966,RVSN USSR,
365,32,Cosmos 106,Success,22,12:28:00,25/01/1966,RVSN USSR,
366,25,Luna 9,Success,34,11:45:00,31/01/1966,RVSN USSR,
367,25,Cosmos 107,Success,73,8:40:00,10/02/1966,RVSN USSR,
368,32,Cosmos 108,Success,21,18:00:00,11/02/1966,RVSN USSR,
369,49,KH-7 Gambit 4025,Success,14,13:04:00,15/02/1966,General Dynamics,
370,1,Diapason,Success,27,7:33:00,17/02/1966,Arm�e de l'Air,
371,25,Cosmos 109,Success,71,8:49:00,19/02/1966,RVSN USSR,
372,32,DS-K40 #2,Failure,21,0:00:00,21/02/1966,RVSN USSR,
373,25,Cosmos 110,Success,71,20:09:00,22/02/1966,RVSN USSR,
374,10,AS-201,Success,45,16:12:00,26/02/1966,NASA,
375,25,Cosmos 111,Partial Failure,34,11:03:00,1/03/1966,RVSN USSR,
376,7,GATV 5003,Success,14,15:00:00,16/03/1966,General Dynamics,
377,26,Cosmos 112,Success,73,10:28:00,17/03/1966,RVSN USSR,
378,49,KH-7 Gambit 4026,Success,14,20:30:00,18/03/1966,General Dynamics,
379,25,Cosmos 113,Success,71,9:40:00,21/03/1966,RVSN USSR,
380,31,Proton-3a,Failure,40,14:39:00,24/03/1966,RVSN USSR,
381,25,Molniya-1 n†­5,Failure,33,7:20:00,27/03/1966,RVSN USSR,
382,15,OV1-4/OV1-5,Success,4,9:20:00,30/03/1966,General Dynamics,
383,25,Luna 10,Success,34,10:48:00,31/03/1966,RVSN USSR,
384,26,Cosmos 114,Success,71,11:40:00,6/04/1966,RVSN USSR,
385,43,Surveyor Model-3,Partial Failure,12,1:00:00,8/04/1966,General Dynamics,
386,5,OAO-1,Success,16,19:35:00,8/04/1966,General Dynamics,
387,49,KH-7 Gambit 4027,Success,14,19:12:00,19/04/1966,General Dynamics,
388,25,Cosmos 115,Success,73,10:40:00,20/04/1966,RVSN USSR,
389,25,Molniya-1 n†­6,Success,33,7:10:00,25/04/1966,RVSN USSR,
390,32,Cosmos 116,Success,22,10:04:00,26/04/1966,RVSN USSR,
391,25,Cosmos 117,Success,73,10:58:00,6/05/1966,RVSN USSR,
392,25,Cosmos 118,Success,75,14:10:00,11/05/1966,RVSN USSR,
393,49,KH-7 Gambit 4028,Success,14,18:30:00,14/05/1966,General Dynamics,
394,9,Gemini VIII,Partial Failure,62,16:41:00,16/05/1966,NASA,
395,26,Zenit-4 n†­18,Failure,71,11:00:00,17/05/1966,RVSN USSR,
396,7,GATV 5004,Failure,14,15:15:00,17/05/1966,General Dynamics,
397,32,Cosmos 119,Success,22,5:30:00,24/05/1966,RVSN USSR,
398,42,Surveyor 1,Success,12,14:41:00,30/05/1966,General Dynamics,
399,7,ATDA,Success,1,15:00:00,1/06/1966,General Dynamics,
400,9,Gemini IX-A,Partial Failure,62,13:39:00,3/06/1966,NASA,
401,49,KH-7 Gambit 4029,Success,14,19:25:00,3/06/1966,General Dynamics,
402,5,OGO-3,Success,13,2:48:00,7/06/1966,General Dynamics,
403,25,Cosmos 120,Success,71,11:00:00,8/06/1966,RVSN USSR,
404,45,Midas 10,Partial Failure,14,20:15:00,9/06/1966,General Dynamics,
405,48,OPS 9311-9317 & GGTS-1,Success,67,14:00:00,16/06/1966,Martin Marietta,
406,26,Cosmos 121,Success,71,11:00:00,17/06/1966,RVSN USSR,
407,25,Cosmos 122,Success,75,10:18:00,25/06/1966,RVSN USSR,
408,44,AS-203,Success,45,14:53:00,5/07/1966,NASA,
409,31,Proton-3,Success,40,12:57:00,6/07/1966,RVSN USSR,
410,32,Cosmos 123,Success,21,5:31:00,8/07/1966,RVSN USSR,
411,49,KH-7 Gambit 4030,Success,14,17:57:00,12/07/1966,General Dynamics,
412,15,OV1-7/OV1-8,Partial Failure,4,2:10:00,14/07/1966,General Dynamics,
413,25,Cosmos 124,Success,71,10:25:00,14/07/1966,RVSN USSR,
414,7,GATV 5005,Success,14,20:39:00,18/07/1966,General Dynamics,
415,9,Gemini X,Success,62,22:20:00,18/07/1966,NASA,
416,25,Cosmos 125,Success,74,8:58:00,20/07/1966,RVSN USSR,
417,25,Cosmos 126,Success,71,10:50:00,28/07/1966,RVSN USSR,
418,50,KH-8,Success,66,18:43:00,29/07/1966,US Air Force,59
419,25,Cosmos 127,Success,71,11:29:00,8/08/1966,RVSN USSR,
420,6,Lunar Orbiter 1,Success,14,19:26:00,10/08/1966,General Dynamics,
421,49,KH-7 Gambit 4031,Success,14,18:30:00,16/08/1966,General Dynamics,
422,45,Midas 11,Success,14,19:30:00,19/08/1966,General Dynamics,
423,25,Luna 11,Success,34,8:09:00,24/08/1966,RVSN USSR,
424,10,AS-202,Success,45,17:15:00,25/08/1966,NASA,
425,48,"IDCSP-1 8-14, GGTS-2",Failure,67,13:59:00,26/08/1966,Martin Marietta,
426,25,Cosmos 128,Success,71,9:50:00,27/08/1966,RVSN USSR,
427,7,GATV 5006,Success,14,13:05:00,12/09/1966,General Dynamics,
428,9,Gemini XI,Success,62,14:42:00,12/09/1966,NASA,
429,25,Zenit-2 n†­40,Failure,73,9:30:00,16/09/1966,RVSN USSR,
430,49,KH-7 Gambit 4032,Success,14,17:59:00,16/09/1966,General Dynamics,
431,23,OGTch 1,Partial Failure,68,22:35:00,17/09/1966,RVSN USSR,
432,42,Surveyor 2,Success,12,12:32:00,20/09/1966,General Dynamics,
433,53,Osumi,Failure,30,0:00:00,26/09/1966,UT,
434,50,OPS 4096,Success,66,19:12:00,28/09/1966,US Air Force,59
435,45,Midas 12,Success,14,22:00:00,5/10/1966,General Dynamics,
436,49,KH-7 Gambit 4033,Success,14,19:15:00,12/10/1966,General Dynamics,
437,26,Cosmos 129,Success,73,12:13:00,14/10/1966,RVSN USSR,
438,17,Molniya-1 n†­7,Success,33,7:50:00,20/10/1966,RVSN USSR,
439,25,Cosmos 130,Success,71,8:46:00,20/10/1966,RVSN USSR,
440,25,Luna 12,Success,34,8:38:00,22/10/1966,RVSN USSR,
441,43,Surveyor SD-4,Success,12,11:12:00,26/10/1966,General Dynamics,
442,23,OGTch 2,Partial Failure,68,0:45:00,2/11/1966,RVSN USSR,
443,49,KH-7 Gambit 4034,Success,14,20:23:00,2/11/1966,General Dynamics,
444,47,"Gemini B, OV4-3, &  OV4-1R/T",Success,67,13:50:00,3/11/1966,Martin Marietta,
445,6,Lunar Orbiter 2,Success,14,23:21:00,6/11/1966,General Dynamics,
446,7,GATV 5001,Success,14,19:08:00,11/11/1966,General Dynamics,
447,9,Gemini XII,Success,62,20:46:00,11/11/1966,NASA,
448,26,Cosmos 131,Success,71,9:51:00,12/11/1966,RVSN USSR,
449,27,Strela-2 #2,Failure,23,13:00:00,16/11/1966,RVSN USSR,
450,25,Cosmos 132,Success,73,8:00:00,19/11/1966,RVSN USSR,
451,25,Cosmos 133,Success,53,11:00:00,28/11/1966,RVSN USSR,
452,25,Cosmos 134,Success,71,8:15:00,3/12/1966,RVSN USSR,
453,49,KH-7 Gambit 4035,Success,14,21:09:00,5/12/1966,General Dynamics,
454,5,ATS-1,Success,14,2:12:00,7/12/1966,General Dynamics,
455,15,OV1-9/OV1-10,Success,4,21:10:00,11/12/1966,General Dynamics,
456,32,Cosmos 135,Success,22,20:37:00,12/12/1966,RVSN USSR,
457,25,Soyuz 7K-OK n†­1,Prelaunch Failure,53,11:27:00,14/12/1966,RVSN USSR,
458,50,OPS 8968,Success,66,18:14:00,14/12/1966,US Air Force,59
459,26,Cosmos 136,Success,73,12:01:00,19/12/1966,RVSN USSR,
460,53,Osumi,Failure,30,0:00:00,20/12/1966,UT,
461,17,Luna 13,Success,34,10:17:00,21/12/1966,RVSN USSR,
462,32,Cosmos 137,Success,21,13:11:00,21/12/1966,RVSN USSR,
463,48,OPS 9321-9328,Success,67,14:19:00,18/01/1967,Martin Marietta,
464,26,Cosmos 138,Success,73,12:39:00,19/01/1967,RVSN USSR,
465,23,Cosmos 139,Success,68,13:55:00,25/01/1967,RVSN USSR,
466,10,Apollo 1,Failure,45,23:31:00,27/01/1967,NASA,
467,49,KH-7 Gambit 4036,Success,14,20:00:00,2/02/1967,General Dynamics,
468,6,Lunar Orbiter 3,Success,14,1:17:00,5/02/1967,General Dynamics,
469,17,Cosmos 140,Success,53,13:20:00,7/02/1967,RVSN USSR,
470,1,Diad?e 1,Partial Failure,27,8:39:00,8/02/1967,Arm�e de l'Air,
471,26,Cosmos 141,Success,71,10:19:00,8/02/1967,RVSN USSR,
472,32,Cosmos 142,Success,22,10:04:00,14/02/1967,RVSN USSR,
473,1,Diad?e 2,Success,27,10:06:00,15/02/1967,Arm�e de l'Air,
474,50,OPS 4204,Success,66,19:55:00,24/02/1967,US Air Force,59
475,17,Cosmos 143,Partial Failure,73,8:45:00,27/02/1967,RVSN USSR,
476,26,Cosmos 144,Success,75,14:34:00,28/02/1967,RVSN USSR,
477,32,Cosmos 145,Success,22,6:44:00,3/03/1967,RVSN USSR,
478,30,Cosmos 146,Success,42,11:30:00,10/03/1967,RVSN USSR,
479,26,Cosmos 147,Success,73,12:10:00,13/03/1967,RVSN USSR,
480,21,Cosmos 148,Success,22,17:30:00,16/03/1967,RVSN USSR,
481,32,Cosmos 149,Success,22,10:07:00,21/03/1967,RVSN USSR,
482,26,Cosmos 150,Success,71,12:44:00,22/03/1967,RVSN USSR,
483,22,OGTch 3,Failure,68,14:05:00,22/03/1967,RVSN USSR,
484,27,Cosmos 151,Success,23,11:50:00,24/03/1967,RVSN USSR,
485,21,Cosmos 152,Success,22,6:59:00,25/03/1967,RVSN USSR,
486,53,Osumi,Failure,30,0:00:00,3/04/1967,UT,
487,26,Cosmos 153,Success,73,14:00:00,4/04/1967,RVSN USSR,
488,5,ATS-2,Partial Failure,14,3:23:00,6/04/1967,General Dynamics,
489,30,Cosmos 154,Partial Failure,42,9:00:00,8/04/1967,RVSN USSR,
490,17,Cosmos 155,Success,71,10:51:00,12/04/1967,RVSN USSR,
491,43,Surveyor 3,Success,12,7:05:00,17/04/1967,General Dynamics,
492,17,Soyuz 1,Success,53,0:35:00,23/04/1967,RVSN USSR,
493,52,San Marco 2,Success,47,10:06:00,26/04/1967,ASI,
494,50,OPS 4243,Failure,66,0:00:00,26/04/1967,US Air Force,59
495,26,Cosmos 156,Success,75,12:50:00,27/04/1967,RVSN USSR,
496,48,"OPS-6638, OPS-6679, ORS-4, OV5-1, OV5-3",Success,67,10:01:00,28/04/1967,Martin Marietta,
497,6,Lunar Orbiter 4,Success,14,22:25:00,4/05/1967,General Dynamics,
498,17,Cosmos 157,Success,73,10:30:00,12/05/1967,RVSN USSR,
499,20,Cosmos 158,Success,24,11:00:00,15/05/1967,RVSN USSR,
500,17,Cosmos 159,Partial Failure,34,21:44:00,16/05/1967,RVSN USSR,
501,22,Cosmos 160,Success,68,16:05:00,17/05/1967,RVSN USSR,
502,26,Cosmos 161,Success,71,14:00:00,22/05/1967,RVSN USSR,
503,49,KH-7 Gambit 4037,Success,14,18:30:00,22/05/1967,General Dynamics,
504,17,Molniya-1 n†­8,Success,33,22:50:00,24/05/1967,RVSN USSR,
505,17,Cosmos 162,Success,71,10:40:00,1/06/1967,RVSN USSR,
506,49,KH-7 Gambit 4038,Success,14,18:07:00,4/06/1967,General Dynamics,
507,32,Cosmos 163,Success,22,5:03:00,5/06/1967,RVSN USSR,
508,26,Cosmos 164,Success,71,13:00:00,8/06/1967,RVSN USSR,
509,17,Venera 4,Success,36,2:39:00,12/06/1967,RVSN USSR,
510,21,Cosmos 165,Success,22,18:06:00,12/06/1967,RVSN USSR,
511,5,Mariner 5,Success,14,6:01:00,14/06/1967,General Dynamics,
512,32,Cosmos 166,Success,22,4:43:00,16/06/1967,RVSN USSR,
513,17,Cosmos 167,Partial Failure,36,2:36:00,17/06/1967,RVSN USSR,
514,26,Zenit-4 n†­31,Failure,71,11:00:00,20/06/1967,RVSN USSR,
515,50,OPS 4282,Partial Failure,66,16:19:00,20/06/1967,US Air Force,59
516,20,Tselina-OM #1,Failure,24,0:00:00,26/06/1967,RVSN USSR,
517,48,"OPS 9331-9334, LES-5 & DODGE",Success,67,13:15:00,1/07/1967,Martin Marietta,
518,25,Cosmos 168,Success,71,5:59:00,4/07/1967,RVSN USSR,
519,42,Surveyor 4,Success,12,11:53:00,14/07/1967,General Dynamics,
520,23,Cosmos 169,Success,68,16:45:00,17/07/1967,RVSN USSR,
521,25,Zenit-4 n†­32,Failure,71,6:00:00,21/07/1967,RVSN USSR,
522,15,OV1-11/OV1-12/OV1-86,Partial Failure,4,19:00:00,27/07/1967,General Dynamics,
523,22,Cosmos 170,Success,68,16:45:00,31/07/1967,RVSN USSR,
524,6,Lunar Orbiter 5,Success,14,22:33:00,1/08/1967,General Dynamics,
525,23,Cosmos 171,Success,68,16:05:00,8/08/1967,RVSN USSR,
526,17,Cosmos 172,Success,71,5:45:00,9/08/1967,RVSN USSR,
527,50,OPS 4866,Success,66,17:02:00,16/08/1967,US Air Force,59
528,21,Cosmos 173,Success,22,4:59:00,24/08/1967,RVSN USSR,
529,17,Cosmos 174,Success,33,8:00:00,31/08/1967,RVSN USSR,
530,26,Zenit-2 n†­51,Failure,71,10:30:00,1/09/1967,RVSN USSR,
531,43,Surveyor 5,Success,17,7:57:00,8/09/1967,General Dynamics,
532,26,Cosmos 175,Success,71,10:30:00,11/09/1967,RVSN USSR,
533,21,Cosmos 176,Success,22,17:00:00,12/09/1967,RVSN USSR,
534,17,Cosmos 177,Success,71,6:06:00,16/09/1967,RVSN USSR,
535,22,Cosmos 178,Success,68,14:45:00,19/09/1967,RVSN USSR,
536,50,OPS 4941,Success,66,18:28:00,19/09/1967,US Air Force,59
537,23,Cosmos 179,Success,68,14:05:00,22/09/1967,RVSN USSR,
538,26,Cosmos 180,Success,71,10:20:00,26/09/1967,RVSN USSR,
539,20,Zaliv #2,Failure,24,11:00:00,27/09/1967,RVSN USSR,
540,30,Zond,Failure,42,21:11:00,27/09/1967,RVSN USSR,
541,17,Molniya-1 n†­9,Success,33,5:00:00,3/10/1967,RVSN USSR,
542,26,Cosmos 181,Success,71,11:30:00,11/10/1967,RVSN USSR,
543,27,VKZ,Success,23,14:15:00,12/10/1967,OKB-586,
544,25,Cosmos 182,Success,71,8:00:00,16/10/1967,RVSN USSR,
545,22,Cosmos 183,Success,68,13:30:00,18/10/1967,RVSN USSR,
546,17,Molniya-1 n†­12,Success,33,8:40:00,22/10/1967,RVSN USSR,
547,26,Cosmos 184,Success,75,22:49:00,24/10/1967,RVSN USSR,
548,50,OPS 4995,Success,66,19:15:00,25/10/1967,US Air Force,59
549,33,Cosmos 185,Success,70,2:21:00,27/10/1967,RVSN USSR,
550,25,Cosmos 186,Success,53,9:29:00,27/10/1967,RVSN USSR,
551,23,Cosmos 187,Success,68,13:15:00,28/10/1967,RVSN USSR,
552,17,Cosmos 188,Success,53,8:12:00,30/10/1967,RVSN USSR,
553,20,Cosmos 189,Success,24,18:00:00,30/10/1967,RVSN USSR,
554,26,Cosmos 190,Success,71,11:20:00,3/11/1967,RVSN USSR,
555,5,ATS-3,Success,14,23:37:00,5/11/1967,General Dynamics,
556,43,Surveyor 6,Success,17,7:39:00,7/11/1967,General Dynamics,
557,12,Apollo 4,Success,46,12:00:00,9/11/1967,NASA,"1,160.00"
558,21,Cosmos 191,Success,22,14:29:00,21/11/1967,RVSN USSR,
559,31,Zond,Failure,42,19:07:00,22/11/1967,RVSN USSR,
560,20,Cosmos 192,Success,24,15:00:00,23/11/1967,RVSN USSR,
561,26,Cosmos 193,Success,71,11:30:00,25/11/1967,RVSN USSR,
562,4,WRESAT,Success,43,0:00:00,29/11/1967,AMBA,
563,26,Cosmos 194,Success,71,12:00:00,3/12/1967,RVSN USSR,
564,50,OPS 5000,Success,66,18:45:00,5/12/1967,US Air Force,59
565,26,Cosmos 195,Success,71,12:00:00,16/12/1967,RVSN USSR,
566,32,Cosmos 196,Success,21,6:30:00,19/12/1967,RVSN USSR,
567,32,Cosmos 197,Success,22,9:01:00,26/12/1967,RVSN USSR,
568,33,Cosmos 198,Success,70,11:28:00,27/12/1967,RVSN USSR,
569,42,Surveyor 7,Success,17,6:30:00,7/01/1968,General Dynamics,
570,26,Cosmos 199,Success,71,12:00:00,16/01/1968,RVSN USSR,
571,50,OPS 5028,Success,66,19:04:00,18/01/1968,US Air Force,59
572,20,Cosmos 200,Success,24,22:00:00,19/01/1968,RVSN USSR,
573,44,Apollo 5,Success,45,22:48:00,22/01/1968,NASA,
574,25,Cosmos 201,Success,71,8:00:00,6/02/1968,RVSN USSR,
575,17,E-6LS n†­112,Failure,34,10:43:00,7/02/1968,RVSN USSR,
576,32,Cosmos 202,Success,22,10:03:00,20/02/1968,RVSN USSR,
577,20,Cosmos 203,Success,24,16:00:00,20/02/1968,RVSN USSR,
578,30,Zond-4,Partial Failure,42,18:29:00,2/03/1968,RVSN USSR,
579,6,OGO-5,Success,16,13:06:00,4/03/1968,General Dynamics,
580,21,Cosmos 204,Success,22,11:20:00,5/03/1968,RVSN USSR,
581,26,Cosmos 205,Success,71,12:30:00,5/03/1968,RVSN USSR,
582,32,DS-U1-Ya #1,Failure,22,0:00:00,6/03/1968,RVSN USSR,
583,50,OPS 5057,Success,66,19:55:00,13/03/1968,US Air Force,59
584,26,Cosmos 206,Success,75,9:34:00,14/03/1968,RVSN USSR,
585,26,Cosmos 207,Success,71,12:30:00,16/03/1968,RVSN USSR,
586,17,Cosmos 208,Success,71,9:50:00,21/03/1968,RVSN USSR,
587,33,Cosmos 209,Success,70,9:30:00,22/03/1968,RVSN USSR,
588,27,VKZ,Success,23,0:00:00,28/03/1968,OKB-586,
589,26,Cosmos 210,Success,71,11:00:00,3/04/1968,RVSN USSR,
590,11,Apollo 6,Partial Failure,46,12:00:00,4/04/1968,NASA,"1,160.00"
591,14,OV1-13/OV1-14,Success,5,9:59:00,6/04/1968,General Dynamics,
592,17,Luna 14,Success,34,10:09:00,7/04/1968,RVSN USSR,
593,21,Cosmos 211,Success,22,11:26:00,9/04/1968,RVSN USSR,
594,25,Cosmos 212,Success,53,10:00:00,14/04/1968,RVSN USSR,
595,17,Cosmos 213,Success,53,9:34:00,15/04/1968,RVSN USSR,
596,50,OPS 5105,Success,66,17:00:00,17/04/1968,US Air Force,59
597,26,Cosmos 214,Success,71,10:30:00,18/04/1968,RVSN USSR,
598,32,Cosmos 215,Success,22,22:29:00,18/04/1968,RVSN USSR,
599,25,Cosmos 216,Success,71,10:30:00,20/04/1968,RVSN USSR,
600,17,Molniya-1 n†­13,Success,34,4:20:00,21/04/1968,RVSN USSR,
601,31,Zond,Failure,42,23:01:00,22/04/1968,RVSN USSR,
602,33,Cosmos 217,Partial Failure,70,16:00:00,24/04/1968,RVSN USSR,
603,23,Cosmos 218,Success,68,0:45:00,25/04/1968,RVSN USSR,
604,32,Cosmos 219,Success,22,4:42:00,26/04/1968,RVSN USSR,
605,20,Cosmos 220,Success,24,13:57:00,7/05/1968,RVSN USSR,
606,32,Cosmos 221,Success,22,7:04:00,24/05/1968,RVSN USSR,
607,21,Cosmos 222,Success,22,20:29:00,30/05/1968,RVSN USSR,
608,26,Cosmos 223,Success,71,10:50:00,1/06/1968,RVSN USSR,
609,25,Cosmos 224,Success,71,6:45:00,4/06/1968,RVSN USSR,
610,20,Sfera #2,Failure,24,18:45:00,4/06/1968,RVSN USSR,
611,50,OPS 5138,Success,66,17:31:00,5/06/1968,US Air Force,59
612,32,Cosmos 225,Success,22,21:29:00,11/06/1968,RVSN USSR,
613,26,Cosmos 226,Success,75,13:14:00,12/06/1968,RVSN USSR,
614,48,OPS 9341-9348,Success,67,14:03:00,13/06/1968,Martin Marietta,
615,27,Strela-2 #4,Failure,23,0:00:00,15/06/1968,RVSN USSR,
616,25,Cosmos 227,Success,71,16:15:00,18/06/1968,RVSN USSR,
617,17,Cosmos 228,Success,71,12:00:00,21/06/1968,RVSN USSR,
618,26,Cosmos 229,Success,71,11:00:00,26/06/1968,RVSN USSR,
619,32,Cosmos 230,Success,22,6:59:00,5/07/1968,RVSN USSR,
620,17,Molniya-1 n†­13,Success,34,15:25:00,5/07/1968,RVSN USSR,
621,25,Cosmos 231,Success,71,19:49:00,10/07/1968,RVSN USSR,
622,14,OV1-15/OV1-16,Success,5,19:30:00,11/07/1968,General Dynamics,
623,26,Cosmos 232,Success,71,13:10:00,16/07/1968,RVSN USSR,
624,21,Cosmos 233,Success,22,19:59:00,18/07/1968,RVSN USSR,
625,25,Cosmos 234,Success,71,7:00:00,30/07/1968,RVSN USSR,
626,6,Canyon 1 (AFP-827),Success,16,11:08:00,6/08/1968,General Dynamics,
627,50,OPS 5187,Success,66,16:33:00,6/08/1968,US Air Force,59
628,50,OPS 5247,Success,66,18:30:00,6/08/1968,US Air Force,59
629,25,Cosmos 235,Success,71,7:00:00,9/08/1968,RVSN USSR,
630,42,ATS-4,Partial Failure,17,22:33:00,10/08/1968,General Dynamics,
631,45,STP P68-1,Failure,15,20:57:00,16/08/1968,General Dynamics,
632,27,Cosmos 236,Success,23,11:29:00,27/08/1968,RVSN USSR,
633,26,Cosmos 237,Success,71,12:59:00,27/08/1968,RVSN USSR,
634,25,Cosmos 238,Success,53,10:04:00,28/08/1968,RVSN USSR,
635,25,Cosmos 239,Success,71,7:00:00,5/09/1968,RVSN USSR,
636,25,Cosmos 240,Success,71,16:50:00,14/09/1968,RVSN USSR,
637,30,Zond-5,Success,42,21:42:00,14/09/1968,RVSN USSR,
638,26,Cosmos 241,Success,71,12:30:00,16/09/1968,RVSN USSR,
639,21,Cosmos 242,Success,22,14:39:00,20/09/1968,RVSN USSR,
640,17,Cosmos 243,Success,71,7:39:00,23/09/1968,RVSN USSR,
641,48,"LES-6, OV2-5, OV5-2, OV5-4",Success,67,7:37:00,26/09/1968,Martin Marietta,
642,22,Cosmos 244,Success,68,13:35:00,2/10/1968,RVSN USSR,
643,21,Cosmos 245,Success,22,12:59:00,3/10/1968,RVSN USSR,
644,17,Molniya-1 n†­14,Success,34,0:32:00,5/10/1968,RVSN USSR,
645,26,Cosmos 246,Partial Failure,71,12:05:00,7/10/1968,RVSN USSR,
646,26,Cosmos 247,Success,71,12:05:00,11/10/1968,RVSN USSR,
647,10,Apollo 7,Success,45,15:02:00,11/10/1968,NASA,
648,33,Cosmos 248,Success,70,4:20:00,19/10/1968,RVSN USSR,
649,34,Cosmos 249,Success,70,4:02:00,20/10/1968,RVSN USSR,
650,17,Soyuz 2,Success,53,9:00:00,25/10/1968,RVSN USSR,
651,25,Soyuz 3,Success,53,8:34:00,26/10/1968,RVSN USSR,
652,20,Cosmos 250,Success,24,22:00:00,30/10/1968,RVSN USSR,
653,17,Cosmos 251,Success,71,9:14:00,31/10/1968,RVSN USSR,
654,34,Cosmos 252,Success,70,0:27:00,1/11/1968,RVSN USSR,
655,50,OPS 5296,Success,66,19:10:00,6/11/1968,US Air Force,59
656,30,Zond-6,Success,42,19:11:00,10/11/1968,RVSN USSR,
657,26,Cosmos 253,Success,71,12:00:00,13/11/1968,RVSN USSR,
658,31,Proton-4,Success,41,11:40:00,16/11/1968,RVSN USSR,
659,26,Cosmos 254,Success,71,12:10:00,21/11/1968,RVSN USSR,
660,4,STV-1,Success,29,9:47:00,29/11/1968,CECLES,
661,26,Cosmos 255,Success,71,12:40:00,29/11/1968,RVSN USSR,
662,20,Cosmos 256,Success,24,12:00:00,30/11/1968,RVSN USSR,
663,21,Cosmos 257,Success,22,14:52:00,3/12/1968,RVSN USSR,
664,50,OPS 6518,Success,66,19:23:00,4/12/1968,US Air Force,59
665,43,OAO-2,Success,17,8:40:00,7/12/1968,General Dynamics,
666,25,Cosmos 258,Success,71,8:25:00,10/12/1968,RVSN USSR,
667,32,Cosmos 259,Success,22,5:09:00,14/12/1968,RVSN USSR,
668,17,Cosmos 260,Success,34,9:15:00,16/12/1968,RVSN USSR,
669,21,Cosmos 261,Success,22,23:55:00,19/12/1968,RVSN USSR,
670,11,Apollo 8,Success,46,12:51:00,21/12/1968,NASA,"1,160.00"
671,32,Cosmos 262,Success,22,9:45:00,26/12/1968,RVSN USSR,
672,17,Venera 5,Success,36,6:28:00,5/01/1969,RVSN USSR,
673,17,Venera 6,Success,36,5:51:00,10/01/1969,RVSN USSR,
674,26,Cosmos 263,Success,71,12:10:00,12/01/1969,RVSN USSR,
675,25,Soyuz 4,Success,53,7:30:00,14/01/1969,RVSN USSR,
676,17,Soyuz 5,Success,53,7:04:00,15/01/1969,RVSN USSR,
677,30,Zond,Failure,42,4:14:00,20/01/1969,RVSN USSR,
678,50,OPS 7585,Success,66,19:10:00,22/01/1969,US Air Force,59
679,17,Cosmos 264,Success,71,9:15:00,23/01/1969,RVSN USSR,
680,33,US-A n†­5,Failure,70,11:14:00,25/01/1969,RVSN USSR,
681,26,Meteor n†­11,Failure,75,12:11:00,1/02/1969,RVSN USSR,
682,21,Cosmos 265,Success,22,13:59:00,7/02/1969,RVSN USSR,
683,48,OPS-0757 (Tacsat),Success,67,21:09:00,9/02/1969,Martin Marietta,
684,31,Luna-15a,Failure,42,6:48:00,19/02/1969,RVSN USSR,
685,18,3L (Zond L1S-1),Failure,38,9:18:00,21/02/1969,RVSN USSR,
686,43,Mariner 6,Success,17,1:29:00,25/02/1969,General Dynamics,
687,26,Cosmos 266,Success,71,10:20:00,25/02/1969,RVSN USSR,
688,25,Cosmos 267,Success,71,8:30:00,26/02/1969,RVSN USSR,
689,11,Apollo 9,Success,46,16:00:00,3/03/1969,NASA,"1,160.00"
690,50,OPS 4248,Success,66,19:30:00,4/03/1969,US Air Force,59
691,32,Cosmos 268,Success,22,13:04:00,5/03/1969,RVSN USSR,
692,20,Cosmos 269,Success,24,17:25:00,5/03/1969,RVSN USSR,
693,26,Cosmos 270,Success,71,12:15:00,6/03/1969,RVSN USSR,
694,26,Cosmos 271,Success,71,12:15:00,15/03/1969,RVSN USSR,
695,20,Cosmos 272,Success,24,16:40:00,17/03/1969,RVSN USSR,
696,14,OV1-17/OV1-18/OV1-19,Success,5,7:47:00,18/03/1969,General Dynamics,
697,26,Cosmos 273,Success,71,12:15:00,22/03/1969,RVSN USSR,
698,25,Cosmos 274,Success,71,10:10:00,24/03/1969,RVSN USSR,
699,26,Meteor n†­12,Failure,75,12:30:00,26/03/1969,RVSN USSR,
700,30,M-69 N†­521,Failure,42,10:40:00,27/03/1969,RVSN USSR,
701,42,Mariner 7,Success,17,22:22:00,27/03/1969,General Dynamics,
702,21,Cosmos 275,Success,22,16:00:00,28/03/1969,RVSN USSR,
703,31,M-69 ???522,Failure,42,10:33:00,2/04/1969,RVSN USSR,
704,26,Cosmos 276,Success,71,10:20:00,4/04/1969,RVSN USSR,
705,21,Cosmos 277,Success,22,13:00:00,4/04/1969,RVSN USSR,
